order_id_vtex,transaction_id_ga4,date,item_id,sku,nome_produto_vtex,categoria,marca,quantidade,receita_produto,frete,receita_total,forma_pagamento,status_pedido,cupom_aplicado
ORD-20250109-00018,T-20250109-00018,2025-01-09,1390,SKU-CLI-00391,Ar Condicionado Split Samsung Digital Inverter 18000 BTUs Quente/Frio Cinza,Climatização,Samsung,1,3668.25,80.91,3749.16,pix,faturado,
ORD-20250122-00015,T-20250122-00015,2025-01-22,1229,SKU-CLI-00230,Desumidificador LG Dual Inverter Voice 12L/dia 220V,Climatização,LG,1,2487.54,84.8,2572.34,credit_card,faturado,
ORD-20250110-00096,T-20250110-00096,2025-01-10,2465,SKU-ELE-00666,Fogão Samsung Bespoke Cooktop 5 Bocas,Eletrodomésticos,Samsung,1,934.19,0.0,934.19,credit_card,faturado,
ORD-20250209-00092,T-20250209-00092,2025-02-09,1877,SKU-ELE-00078,Forno Elétrico Brastemp Clean 50L Preto,Eletrodomésticos,Brastemp,1,2226.92,0.0,2226.92,credit_card,faturado,
ORD-20250225-00170,T-20250225-00170,2025-02-25,1023,SKU-CLI-00024,Aquecedor Elétrico LG ThinQ 2000W Prata,Climatização,LG,2,5227.75,0.0,5227.75,pix,faturado,
ORD-20250128-00240,T-20250128-00240,2025-01-28,2789,SKU-ELE-00990,Freezer Horizontal Arno Deluxe 300L,Eletrodomésticos,Arno,1,718.02,46.04,764.06,credit_card,faturado,
ORD-20250112-00157,T-20250112-00157,2025-01-12,3633,SKU-ESP-00234,Bicicleta Ergométrica Gallant Force Spinning Inox,Esporte e Lazer,Gallant,1,1422.87,21.99,1444.86,credit_card,faturado,
ORD-20250221-00114,T-20250221-00114,2025-02-21,3070,SKU-TVA-00271,"Smart TV LG Dual Inverter 70"" 4K Cinza","TV, Áudio e Vídeo",LG,1,3869.9,19.13,3889.03,credit_card,faturado,
ORD-20250109-00161,T-20250109-00161,2025-01-09,2033,SKU-ELE-00234,Freezer Vertical Electrolux Eco Turbo 142L Inox,Eletrodomésticos,Electrolux,1,741.51,0.0,741.51,pix,faturado,
ORD-20250227-00262,T-20250227-00262,2025-02-27,2397,SKU-ELE-00598,Máquina de Lavar LG ThinQ 11kg Cinza,Eletrodomésticos,LG,1,2819.65,0.0,2819.65,debit_card,faturado,
ORD-20250130-00122,T-20250130-00122,2025-01-30,1229,SKU-CLI-00230,Desumidificador LG Dual Inverter Voice 12L/dia 220V,Climatização,LG,1,2137.58,3.15,2140.73,credit_card,faturado,
ORD-20250118-X0491,,2025-01-18,3837,SKU-ESP-00438,Mesa de Ping Pong Gallant Combat Oficial 25mm Cinza,Esporte e Lazer,Gallant,1,1469.59,0.0,1469.59,credit_card,cancelado,
ORD-20250204-00054,T-20250204-00054,2025-02-04,1692,SKU-CLI-00693,Aquecedor Elétrico Consul Facilite 2000W Prata,Climatização,Consul,1,2354.11,0.0,2354.11,credit_card,faturado,
ORD-20250129-00174,T-20250129-00174,2025-01-29,1400,SKU-CLI-00401,Climatizador de Ar Midea Springer 15L Inox,Climatização,Midea,1,2458.1,0.0,2458.1,pix,faturado,
ORD-20250226-00174,T-20250226-00174,2025-02-26,1652,SKU-CLI-00653,Climatizador de Ar Consul Facilite 20L Grafite,Climatização,Consul,1,1287.95,69.38,1357.33,pix,faturado,
ORD-20250228-00253,T-20250228-00253,2025-02-28,3741,SKU-ESP-00342,Esteira Elétrica Gallant Force até 14km/h Branco,Esporte e Lazer,Gallant,1,284.49,82.79,367.28,credit_card,faturado,
ORD-20250106-00192,T-20250106-00192,2025-01-06,3781,SKU-ESP-00382,Piscina Inflável Gallant Extreme 5000L Estrutural Branco,Esporte e Lazer,Gallant,1,1037.13,22.1,1059.23,boleto,faturado,
ORD-20250110-00089,T-20250110-00089,2025-01-10,2542,SKU-ELE-00743,Forno Elétrico Panasonic Flash Dry 36L Branco,Eletrodomésticos,Panasonic,1,901.04,0.0,901.04,credit_card,faturado,
ORD-20250122-00376,T-20250122-00376,2025-01-22,5445,SKU-ILU-00246,Poste Solar Bronzearte Clean Jardim 60cm Grafite,Iluminação,Bronzearte,1,123.97,41.85,165.82,boleto,faturado,
ORD-20250205-00201,T-20250205-00201,2025-02-05,3773,SKU-ESP-00374,Mesa de Ping Pong Gallant Pro MDF 15mm Preto,Esporte e Lazer,Gallant,1,455.64,0.0,455.64,debit_card,faturado,
ORD-20250126-00115,T-20250126-00115,2025-01-26,1860,SKU-ELE-00061,Máquina de Lavar Brastemp Frost Free 10kg,Eletrodomésticos,Brastemp,1,1122.25,71.96,1194.21,credit_card,faturado,
ORD-20250111-00154,T-20250111-00154,2025-01-11,4362,SKU-MOV-00263,Escrivaninha Casatema Siena Gamer em L Cinza,Móveis,Casatema,1,695.85,0.0,695.85,credit_card,faturado,
ORD-20250206-00027,T-20250206-00027,2025-02-06,1438,SKU-CLI-00439,Ventilador de Coluna Midea Vizi 40cm Preto,Climatização,Midea,1,1489.25,66.15,1555.4,credit_card,faturado,
ORD-20250217-00014,T-20250217-00014,2025-02-17,1204,SKU-CLI-00205,Ventilador de Coluna LG ThinQ 50cm Inox Bivolt,Climatização,LG,1,2703.54,80.07,2783.61,credit_card,faturado,
ORD-20250218-00107,T-20250218-00107,2025-02-18,2221,SKU-ELE-00422,Micro-ondas Consul Multi Ar 32L Prata,Eletrodomésticos,Consul,1,788.48,10.57,799.05,pix,faturado,
ORD-20250123-00355,T-20250123-00355,2025-01-23,4889,SKU-UTD-00190,Batedeira Britânia Mega 600W Profissional Cinza,Utilidades Domésticas,Britânia,1,251.2,36.52,287.72,credit_card,devolvido,
ORD-20250205-00205,T-20250205-00205,2025-02-05,3608,SKU-ESP-00209,Banco de Supino Gallant Extreme Inclinado Cinza,Esporte e Lazer,Gallant,2,1043.17,0.0,1043.17,pix,faturado,
ORD-20250112-00105,T-20250112-00105,2025-01-12,2047,SKU-ELE-00248,Geladeira Electrolux Essential Frost Free 490L Inox,Eletrodomésticos,Electrolux,1,1709.22,50.14,1759.36,pix,faturado,
ORD-20250122-00020,T-20250122-00020,2025-01-22,1071,SKU-CLI-00072,Ar Condicionado Split LG ThinQ 30000 BTUs Quente/Frio Branco,Climatização,LG,1,4420.93,0.0,4420.93,credit_card,cancelado,
ORD-20250202-X0691,,2025-02-02,5861,SKU-FER-00262,Nível a Laser Tramontina Profissional 40m Profissional Branco,Ferramentas,Tramontina,1,39.44,30.6,70.04,credit_card,cancelado,
ORD-20250128-00162,T-20250128-00162,2025-01-28,1626,SKU-CLI-00627,Ventilador de Coluna Philco PH800 40cm Branco,Climatização,Philco,1,2119.8,63.26,2183.06,credit_card,faturado,
ORD-20250201-00063,T-20250201-00063,2025-02-01,3901,SKU-ESP-00502,Piscina Inflável Gallant Combat 2000L,Esporte e Lazer,Gallant,1,1002.2,0.0,1002.2,debit_card,faturado,
ORD-20250102-00034,T-20250102-00034,2025-01-02,1204,SKU-CLI-00205,Ventilador de Coluna LG ThinQ 50cm Inox Bivolt,Climatização,LG,1,2852.24,35.78,2888.02,boleto,faturado,
ORD-20250124-00168,T-20250124-00168,2025-01-24,1845,SKU-ELE-00046,Freezer Horizontal Brastemp Gourmand 300L Preto,Eletrodomésticos,Brastemp,1,2609.34,0.0,2609.34,credit_card,entregue,
ORD-20250211-00262,T-20250211-00262,2025-02-11,1922,SKU-ELE-00123,Freezer Vertical Brastemp Gourmand 142L Inox,Eletrodomésticos,Brastemp,1,1461.84,0.0,1461.84,pix,faturado,
ORD-20250114-00176,T-20250114-00176,2025-01-14,3374,SKU-TVA-00575,Fone de Ouvido Philips Smart LED Bluetooth Over-Ear Prata,"TV, Áudio e Vídeo",Philips,1,927.76,79.25,1007.01,credit_card,faturado,
ORD-20250202-00003,T-20250202-00003,2025-02-02,1135,SKU-CLI-00136,Cortina de Ar LG ThinQ 90cm Preto,Climatização,LG,1,2098.11,0.0,2098.11,debit_card,faturado,
ORD-20250224-00060,T-20250224-00060,2025-02-24,1798,SKU-CLI-00799,Purificador de Ar Britânia Turbo até 30m²,Climatização,Britânia,1,436.06,0.0,436.06,credit_card,faturado,
ORD-20250226-X1013,,2025-02-26,3360,SKU-TVA-00561,Soundbar Philips Walita 180W Inox,"TV, Áudio e Vídeo",Philips,1,273.79,58.03,331.82,pix,faturado,
ORD-20250213-00085,T-20250213-00085,2025-02-13,2087,SKU-ELE-00288,Fogão Electrolux Pure i9 4 Bocas Inox,Eletrodomésticos,Electrolux,1,1978.54,0.0,1978.54,pix,faturado,
ORD-20250223-00005,T-20250223-00005,2025-02-23,1728,SKU-CLI-00729,Ar Condicionado Portátil Springer Way 12000 BTUs Cinza Bivolt,Climatização,Springer,1,1756.51,43.22,1799.73,credit_card,entregue,
ORD-20250205-00186,T-20250205-00186,2025-02-05,4073,SKU-ESP-00674,"Cama Elástica Mor Premium 3,10m com Rede de Proteção",Esporte e Lazer,Mor,1,460.08,0.0,460.08,credit_card,faturado,
ORD-20250108-00178,T-20250108-00178,2025-01-08,3920,SKU-ESP-00521,Mesa de Ping Pong Gallant Pro Oficial 25mm Prata,Esporte e Lazer,Gallant,1,382.72,0.0,382.72,pix,faturado,
ORD-20250225-00390,T-20250225-00390,2025-02-25,4944,SKU-UTD-00245,Ferro de Passar Philco Eco Inverter Seco Prata,Utilidades Domésticas,Philco,1,410.1,0.0,410.1,debit_card,faturado,
ORD-20250205-00106,T-20250205-00106,2025-02-05,1908,SKU-ELE-00109,Freezer Horizontal Brastemp Frost Free 300L,Eletrodomésticos,Brastemp,1,3172.95,76.06,3249.01,credit_card,faturado,
ORD-20250217-00094,T-20250217-00094,2025-02-17,2036,SKU-ELE-00237,Lava-Louças Electrolux UltimateCare 8 Serviços Inox,Eletrodomésticos,Electrolux,1,2291.61,0.0,2291.61,credit_card,faturado,
ORD-20250131-00043,T-20250131-00043,2025-01-31,1648,SKU-CLI-00649,Cortina de Ar Consul Maxi Ar 120cm Inox,Climatização,Consul,1,2065.93,0.0,2065.93,pix,faturado,
ORD-20250107-00014,T-20250107-00014,2025-01-07,1231,SKU-CLI-00232,Ar Condicionado Portátil LG ThinQ 12000 BTUs Branco,Climatização,LG,1,3219.84,68.54,3288.38,credit_card,cancelado,
ORD-20250114-00031,T-20250114-00031,2025-01-14,1349,SKU-CLI-00350,Ventilador de Torre Samsung Bespoke 40cm,Climatização,Samsung,1,4533.24,77.35,4610.59,boleto,cancelado,
ORD-20250111-00063,T-20250111-00063,2025-01-11,2123,SKU-ELE-00324,Aspirador de Pó Electrolux UltimateCare Robô,Eletrodomésticos,Electrolux,1,1895.71,0.0,1895.71,boleto,faturado,
ORD-20250226-00001,T-20250226-00001,2025-02-26,1476,SKU-CLI-00477,Climatizador de Ar Midea Vizi 7L Cinza,Climatização,Midea,1,2350.15,85.29,2435.44,credit_card,faturado,
ORD-20250217-00077,T-20250217-00077,2025-02-17,2375,SKU-ELE-00576,Fogão LG Smart 6 Bocas Grafite,Eletrodomésticos,LG,1,1155.35,59.42,1214.77,credit_card,faturado,
ORD-20250217-00075,T-20250217-00075,2025-02-17,1877,SKU-ELE-00078,Forno Elétrico Brastemp Clean 50L Preto,Eletrodomésticos,Brastemp,1,2066.87,21.7,2088.57,credit_card,faturado,
ORD-20250127-00306,T-20250127-00306,2025-01-27,5401,SKU-ILU-00202,Arandela Avant Slim Interna Preto,Iluminação,Avant,2,193.9,0.21,194.11,pix,faturado,
ORD-20250210-00060,T-20250210-00060,2025-02-10,1771,SKU-CLI-00772,Desumidificador Electrolux Essential 12L/dia Prata,Climatização,Electrolux,1,1702.22,0.0,1702.22,credit_card,faturado,
ORD-20250211-00087,T-20250211-00087,2025-02-11,2392,SKU-ELE-00593,Freezer Vertical LG NeoChef 142L,Eletrodomésticos,LG,1,2286.36,0.0,2286.36,credit_card,faturado,
ORD-20250128-00376,T-20250128-00376,2025-01-28,4948,SKU-UTD-00249,Ferro de Passar Philco PH800 a Vapor Prata,Utilidades Domésticas,Philco,1,236.16,65.52,301.68,debit_card,faturado,
ORD-20250108-00156,T-20250108-00156,2025-01-08,3101,SKU-TVA-00302,Fone de Ouvido LG Dual Inverter Voice com Cancelamento de Ruído Inox,"TV, Áudio e Vídeo",LG,1,3074.81,0.0,3074.81,credit_card,faturado,
ORD-20250102-00025,T-20250102-00025,2025-01-02,1392,SKU-CLI-00393,Ar Condicionado Split Samsung Digital Inverter 12000 BTUs Frio Inox,Climatização,Samsung,1,3132.68,0.0,3132.68,credit_card,faturado,
ORD-20250212-00203,T-20250212-00203,2025-02-12,2173,SKU-ELE-00374,Freezer Vertical Consul Multi Ar 246L Branco,Eletrodomésticos,Consul,1,1927.42,35.04,1962.46,credit_card,devolvido,
ORD-20250124-00159,T-20250124-00159,2025-01-24,1418,SKU-CLI-00419,Ventilador de Torre Midea Springer com Controle Remoto Branco,Climatização,Midea,2,4117.56,0.0,4117.56,debit_card,faturado,
ORD-20250130-00003,T-20250130-00003,2025-01-30,1325,SKU-CLI-00326,Aquecedor Elétrico Samsung Bespoke 1500W Preto,Climatização,Samsung,1,3101.09,57.97,3159.06,credit_card,faturado,
ORD-20250126-00039,T-20250126-00039,2025-01-26,1349,SKU-CLI-00350,Ventilador de Torre Samsung Bespoke 40cm,Climatização,Samsung,1,4820.52,0.0,4820.52,boleto,faturado,
ORD-20250123-00047,T-20250123-00047,2025-01-23,1482,SKU-CLI-00483,Ventilador de Coluna Midea Liva 50cm Prata Bivolt,Climatização,Midea,1,1775.54,0.0,1775.54,credit_card,faturado,
ORD-20250211-00231,T-20250211-00231,2025-02-11,2048,SKU-ELE-00249,Máquina de Lavar Electrolux Premium Care 10kg Branco,Eletrodomésticos,Electrolux,1,1803.14,0.0,1803.14,credit_card,faturado,
ORD-20250227-00259,T-20250227-00259,2025-02-27,1803,SKU-ELE-00004,Forno Elétrico Brastemp Clean 50L,Eletrodomésticos,Brastemp,1,1851.94,65.69,1917.63,pix,faturado,
ORD-20250113-00003,T-20250113-00003,2025-01-13,1044,SKU-CLI-00045,Desumidificador LG Smart 30L/dia Preto,Climatização,LG,2,7395.51,0.0,7395.51,pix,faturado,
ORD-20250124-00274,T-20250124-00274,2025-01-24,5426,SKU-ILU-00227,Luminária de Mesa Avant LED com Carregador Wireless Branco,Iluminação,Avant,1,23.53,20.24,43.77,credit_card,faturado,
ORD-20250223-00017,T-20250223-00017,2025-02-23,1218,SKU-CLI-00219,Ventilador de Torre LG Dual Inverter Voice com Controle Remoto Prata,Climatização,LG,1,1909.91,0.0,1909.91,pix,faturado,
ORD-20250124-00252,T-20250124-00252,2025-01-24,4408,SKU-MOV-00309,Sofá Artely Treviso Canto 5 Lugares Preto,Móveis,Artely,1,1051.39,0.0,1051.39,debit_card,faturado,
ORD-20250213-00096,T-20250213-00096,2025-02-13,1862,SKU-ELE-00063,Forno Elétrico Brastemp Ative! 44L Grafite,Eletrodomésticos,Brastemp,1,1009.0,0.0,1009.0,credit_card,faturado,
ORD-20250109-00064,T-20250109-00064,2025-01-09,1314,SKU-CLI-00315,Ventilador de Coluna Samsung Crystal 50cm,Climatização,Samsung,1,2652.45,64.21,2716.66,credit_card,faturado,
ORD-20250226-00196,T-20250226-00196,2025-02-26,1272,SKU-CLI-00273,Desumidificador LG Art Cool 30L/dia Branco 220V,Climatização,LG,1,2823.27,34.17,2857.44,credit_card,cancelado,
ORD-20250110-00013,T-20250110-00013,2025-01-10,1311,SKU-CLI-00312,Cortina de Ar Samsung EcoBubble 120cm Branco,Climatização,Samsung,1,3492.06,0.0,3492.06,credit_card,faturado,
ORD-20250127-00124,T-20250127-00124,2025-01-27,1200,SKU-CLI-00201,Ar Condicionado Portátil LG ThinQ 12000 BTUs,Climatização,LG,1,2704.53,0.0,2704.53,credit_card,faturado,
ORD-20250126-00048,T-20250126-00048,2025-01-26,1000,SKU-CLI-00001,Cortina de Ar LG NeoChef 90cm,Climatização,LG,3,13842.38,0.0,13842.38,credit_card,faturado,
ORD-20250227-00342,T-20250227-00342,2025-02-27,4861,SKU-UTD-00162,Panela Elétrica de Pressão Britânia Mega 4L Prata,Utilidades Domésticas,Britânia,1,134.67,49.94,184.61,credit_card,cancelado,
ORD-20250117-00161,T-20250117-00161,2025-01-17,4712,SKU-UTD-00013,Processador de Alimentos Mondial Max 800W Prata,Utilidades Domésticas,Mondial,1,322.98,83.8,406.78,debit_card,faturado,
ORD-20250122-00340,T-20250122-00340,2025-01-22,4276,SKU-MOV-00177,Escrivaninha Linea Brasil Adonai Gamer em L Branco,Móveis,Linea Brasil,1,1809.29,0.0,1809.29,credit_card,faturado,
ORD-20250128-00307,T-20250128-00307,2025-01-28,2654,SKU-ELE-00855,Forno Elétrico Britânia Mega 50L Preto,Eletrodomésticos,Britânia,2,1086.99,0.0,1086.99,pix,faturado,
ORD-20250211-00379,T-20250211-00379,2025-02-11,4043,SKU-ESP-00644,Esteira Elétrica Movement Home Profissional até 20km/h Prata,Esporte e Lazer,Movement,1,907.86,35.05,942.91,boleto,faturado,
ORD-20250122-00353,T-20250122-00353,2025-01-22,4205,SKU-MOV-00106,Guarda-Roupa Madesa Reims 6 Portas com Espelho Prata 110V,Móveis,Madesa,1,898.5,0.0,898.5,pix,entregue,
ORD-20250125-00102,T-20250125-00102,2025-01-25,1063,SKU-CLI-00064,Aquecedor Elétrico LG NeoChef Mica 1200W Cinza,Climatização,LG,1,4093.04,55.53,4148.57,pix,cancelado,
ORD-20250225-00366,T-20250225-00366,2025-02-25,4132,SKU-MOV-00033,Guarda-Roupa Madesa Reims 6 Portas Grafite 220V,Móveis,Madesa,1,429.55,0.0,429.55,pix,faturado,
ORD-20250124-00281,T-20250124-00281,2025-01-24,5615,SKU-FER-00016,Serra Tico-Tico Bosch GSB 500W Prata,Ferramentas,Bosch,1,343.1,0.0,343.1,debit_card,faturado,
ORD-20250212-00126,T-20250212-00126,2025-02-12,2636,SKU-ELE-00837,Máquina de Lavar Philco PH800 15kg Prata,Eletrodomésticos,Philco,2,1206.8,8.04,1214.84,pix,entregue,
ORD-20250210-00295,T-20250210-00295,2025-02-10,3416,SKU-ESP-00017,Saco de Pancada Gallant Pro 80cm,Esporte e Lazer,Gallant,1,75.54,19.14,94.68,credit_card,faturado,
ORD-20250204-00023,T-20250204-00023,2025-02-04,1284,SKU-CLI-00285,Aquecedor Elétrico Samsung Evolution 1500W,Climatização,Samsung,1,4818.72,0.0,4818.72,pix,faturado,
ORD-20250108-00128,T-20250108-00128,2025-01-08,2786,SKU-ELE-00987,Forno Elétrico Arno Deluxe 50L Branco,Eletrodomésticos,Arno,1,728.07,78.23,806.3,credit_card,cancelado,
ORD-20250121-00102,T-20250121-00102,2025-01-21,1827,SKU-ELE-00028,Lava-Louças Brastemp Gourmand 8 Serviços Cinza,Eletrodomésticos,Brastemp,1,3068.28,0.0,3068.28,credit_card,faturado,
ORD-20250211-00158,T-20250211-00158,2025-02-11,1855,SKU-ELE-00056,Máquina de Lavar Brastemp Ative! 17kg Preto,Eletrodomésticos,Brastemp,1,2181.3,0.0,2181.3,credit_card,faturado,SIM
ORD-20250122-00371,T-20250122-00371,2025-01-22,5098,SKU-UTD-00399,Ferro de Passar Cadence Pratic a Vapor,Utilidades Domésticas,Cadence,1,195.47,59.47,254.94,pix,faturado,
ORD-20250124-00260,T-20250124-00260,2025-01-24,5051,SKU-UTD-00352,Ferro de Passar Electrolux UltimateCare Seco Grafite,Utilidades Domésticas,Electrolux,1,320.82,0.0,320.82,credit_card,cancelado,
ORD-20250126-00149,T-20250126-00149,2025-01-26,4290,SKU-MOV-00191,Guarda-Roupa Linea Brasil Munique 6 Portas com Espelho,Móveis,Linea Brasil,1,724.82,53.92,778.74,credit_card,entregue,
ORD-20250212-00284,T-20250212-00284,2025-02-12,2863,SKU-TVA-00064,Fone de Ouvido Philco Hit Bluetooth Over-Ear Grafite 110V,"TV, Áudio e Vídeo",Philco,3,3674.43,0.0,3674.43,boleto,entregue,
ORD-20250213-00040,T-20250213-00040,2025-02-13,1238,SKU-CLI-00239,Climatizador de Ar LG Art Cool 15L Inox,Climatização,LG,1,4785.79,80.74,4866.53,credit_card,faturado,
ORD-20250219-00067,T-20250219-00067,2025-02-19,1070,SKU-CLI-00071,Cortina de Ar LG Smart 90cm Inox,Climatização,LG,1,4042.12,0.0,4042.12,credit_card,entregue,
ORD-20250126-00072,T-20250126-00072,2025-01-26,1143,SKU-CLI-00144,Desumidificador LG ThinQ 12L/dia Bivolt,Climatização,LG,1,3769.49,0.0,3769.49,credit_card,faturado,
ORD-20250115-00107,T-20250115-00107,2025-01-15,2658,SKU-ELE-00859,Forno Elétrico Britânia Diamante 50L,Eletrodomésticos,Britânia,1,197.01,19.72,216.73,credit_card,devolvido,
ORD-20250110-X0083,,2025-01-10,2259,SKU-ELE-00460,Lava-Louças Consul Bem Estar 8 Serviços Cinza,Eletrodomésticos,Consul,1,1420.41,0.0,1420.41,credit_card,faturado,
ORD-20250122-00347,T-20250122-00347,2025-01-22,4467,SKU-MOV-00368,"Rack para TV Caemmun Lord até 75"" com Painel Grafite",Móveis,Caemmun,1,944.14,0.0,944.14,credit_card,entregue,
ORD-20250210-X0335,,2025-02-10,1423,SKU-CLI-00424,Purificador de Ar Midea Liva HEPA até 40m² Prata,Climatização,Midea,1,1209.23,0.0,1209.23,credit_card,faturado,
ORD-20250212-00225,T-20250212-00225,2025-02-12,2102,SKU-ELE-00303,Freezer Horizontal Electrolux Eco Turbo 534L Inox,Eletrodomésticos,Electrolux,1,2753.08,0.0,2753.08,boleto,entregue,
ORD-20250224-00051,T-20250224-00051,2025-02-24,1213,SKU-CLI-00214,Ventilador de Torre LG Art Cool 40cm Inox,Climatização,LG,1,3046.13,86.96,3133.09,credit_card,faturado,
ORD-20250224-00245,T-20250224-00245,2025-02-24,2983,SKU-TVA-00184,"Smart TV Samsung Evolution 65"" 4K Prata","TV, Áudio e Vídeo",Samsung,1,4926.75,0.0,4926.75,credit_card,faturado,
ORD-20250210-00148,T-20250210-00148,2025-02-10,2332,SKU-ELE-00533,Máquina de Lavar LG ThinQ 17kg Branco,Eletrodomésticos,LG,3,5047.17,0.0,5047.17,credit_card,faturado,
ORD-20250103-00056,T-20250103-00056,2025-01-03,1386,SKU-CLI-00387,Ventilador de Coluna Samsung Digital Inverter 50cm Preto,Climatização,Samsung,1,2373.84,7.63,2381.47,credit_card,faturado,
ORD-20250206-00199,T-20250206-00199,2025-02-06,3975,SKU-ESP-00576,Saco de Pancada Gallant Pro 100cm Branco,Esporte e Lazer,Gallant,1,1220.24,0.0,1220.24,credit_card,faturado,
ORD-20250210-00366,T-20250210-00366,2025-02-10,5874,SKU-FER-00275,Jogo de Chaves Vonder Master Combinadas 12pç Branco,Ferramentas,Vonder,1,257.96,30.21,288.17,pix,faturado,
ORD-20250119-00008,T-20250119-00008,2025-01-19,1146,SKU-CLI-00147,Ar Condicionado Split LG Dual Inverter Voice 18000 BTUs Frio Inox,Climatização,LG,1,2617.87,0.0,2617.87,credit_card,faturado,
ORD-20250201-00013,T-20250201-00013,2025-02-01,1413,SKU-CLI-00414,Ventilador de Coluna Midea Liva 40cm Grafite,Climatização,Midea,2,5373.84,0.0,5373.84,debit_card,devolvido,
ORD-20250109-00213,T-20250109-00213,2025-01-09,3310,SKU-TVA-00511,"Smart TV JBL Boombox 65"" 4K Inox","TV, Áudio e Vídeo",JBL,1,436.2,0.0,436.2,credit_card,faturado,
ORD-20250103-00229,T-20250103-00229,2025-01-03,5774,SKU-FER-00175,Compressor de Ar Makita CXT 2HP 50L Preto,Ferramentas,Makita,1,635.2,0.0,635.2,pix,faturado,
ORD-20250103-00105,T-20250103-00105,2025-01-03,2797,SKU-ELE-00998,Fogão Arno Optimix 5 Bocas Preto,Eletrodomésticos,Arno,1,170.03,0.68,170.71,pix,faturado,
ORD-20250123-00101,T-20250123-00101,2025-01-23,1130,SKU-CLI-00131,Ventilador de Coluna LG Art Cool 60cm Turbo Cinza,Climatização,LG,2,4598.08,0.0,4598.08,pix,faturado,
ORD-20250202-X0052,,2025-02-02,4808,SKU-UTD-00109,Batedeira Mondial Power 500W Planetária,Utilidades Domésticas,Mondial,1,289.09,24.22,313.31,credit_card,faturado,
ORD-20250111-00041,T-20250111-00041,2025-01-11,1952,SKU-ELE-00153,Micro-ondas Brastemp Gourmand 32L,Eletrodomésticos,Brastemp,1,859.04,0.0,859.04,credit_card,faturado,
ORD-20250225-00031,T-20250225-00031,2025-02-25,1703,SKU-CLI-00704,Climatizador de Ar Springer Way 15L Prata,Climatização,Springer,1,1276.85,0.0,1276.85,credit_card,faturado,
ORD-20250210-00031,T-20250210-00031,2025-02-10,1663,SKU-CLI-00664,Aquecedor Elétrico Consul Multi Ar 2000W Prata,Climatização,Consul,2,4112.78,0.0,4112.78,pix,devolvido,
ORD-20250102-00068,T-20250102-00068,2025-01-02,1281,SKU-CLI-00282,Climatizador de Ar Samsung Bespoke 15L Branco,Climatização,Samsung,1,4671.73,7.43,4679.16,credit_card,faturado,
ORD-20250220-X0235,,2025-02-20,4556,SKU-MOV-00457,Mesa de Jantar Bertolini Estilo 4 Cadeiras Branco,Móveis,Bertolini,1,1034.09,0.0,1034.09,credit_card,faturado,
