item_id,sku,nome_produto,categoria,marca,preco,url_produto,status_url,voltagem,data_cadastro
1960,SKU-ELE-00161,Micro-ondas Brastemp Frost Free 20L Inox,Eletrodomésticos,Brastemp,1579.87,https://www.lojaficticia.com.br/produto/micro-ondas-brastemp-frost-free-20l-inox,ativo,Bivolt,2024-10-26
2031,SKU-ELE-00232,Lava e Seca Electrolux Premium Care 10kg/7kg Preto,Eletrodomésticos,Electrolux,1270.81,https://www.lojaficticia.com.br/produto/lava-e-seca-electrolux-premium-care-10kg-7kg-preto,ativo,Bivolt,2024-08-18
4329,SKU-MOV-00230,Mesa de Jantar Casatema Veneza 6 Cadeiras Inox,Móveis,Casatema,1108.78,https://www.lojaficticia.com.br/produto/mesa-de-jantar-casatema-veneza-6-cadeiras-inox,ativo,220V,2024-07-25
2872,SKU-TVA-00073,Caixa de Som Bluetooth Philco Hit 50W Portátil Inox,"TV, Áudio e Vídeo",Philco,956.68,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-philco-hit-50w-portatil-inox,ativo,110V,2024-06-19
1749,SKU-CLI-00750,Ar Condicionado Split Electrolux Eco Turbo 12000 BTUs Quente/Frio Prata,Climatização,Electrolux,1520.17,https://www.lojaficticia.com.br/produto/ar-condicionado-split-electrolux-eco-turbo-12000-btus-quente-frio-prata,ativo,110V,2024-01-23
4868,SKU-UTD-00169,Cafeteira Britânia Air Espresso Branco,Utilidades Domésticas,Britânia,295.78,https://www.lojaficticia.com.br/produto/cafeteira-britania-air-espresso-branco,ativo,220V,2024-08-22
2925,SKU-TVA-00126,"Smart TV Philco Eco Inverter 55"" 4K Branco","TV, Áudio e Vídeo",Philco,1197.95,"https://www.lojaficticia.com.br/produto/smart-tv-philco-eco-inverter-55""-4k-branco",ativo,Bivolt,2024-04-29
5290,SKU-ILU-00091,Plafon Taschibra Cristal LED 24W Quadrado Inox,Iluminação,Taschibra,84.85,https://www.lojaficticia.com.br/produto/plafon-taschibra-cristal-led-24w-quadrado-inox,ativo,Bivolt,2024-10-25
5086,SKU-UTD-00387,Grill Elétrico Cadence Pratic Churrasqueira Elétrica 1800W,Utilidades Domésticas,Cadence,375.72,https://www.lojaficticia.com.br/produto/grill-eletrico-cadence-pratic-churrasqueira-eletrica-1800w,ativo,220V,2024-03-12
2611,SKU-ELE-00812,Forno Elétrico Philco Eco Inverter 50L Inox,Eletrodomésticos,Philco,438.62,https://www.lojaficticia.com.br/produto/forno-eletrico-philco-eco-inverter-50l-inox,ativo,110V,2024-06-09
2672,SKU-ELE-00873,Lava e Seca Britânia Mega 10kg/7kg,Eletrodomésticos,Britânia,134.4,https://www.lojaficticia.com.br/produto/lava-e-seca-britania-mega-10kg-7kg,ativo,Bivolt,2024-04-07
4283,SKU-MOV-00184,"Rack para TV Linea Brasil Dallas até 50"" Inox",Móveis,Linea Brasil,464.59,"https://www.lojaficticia.com.br/produto/rack-para-tv-linea-brasil-dallas-ate-50""-inox",ativo,110V,2024-01-14
3266,SKU-TVA-00467,Caixa de Som Bluetooth TCL Mini LED 20W Branco,"TV, Áudio e Vídeo",TCL,725.4,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-tcl-mini-led-20w-branco,ativo,220V,2024-02-16
5783,SKU-FER-00184,"Esmerilhadeira Makita CXT 4 1/2"" 850W Grafite",Ferramentas,Makita,398.49,"https://www.lojaficticia.com.br/produto/esmerilhadeira-makita-cxt-4-1-2""-850w-grafite",ativo,220V,2024-05-23
5213,SKU-ILU-00014,Plafon Taschibra Lumi LED 24W Quadrado,Iluminação,Taschibra,108.26,https://www.lojaficticia.com.br/produto/plafon-taschibra-lumi-led-24w-quadrado,ativo,220V,2024-10-30
1165,SKU-CLI-00166,Climatizador de Ar LG ThinQ 15L Inox,Climatização,LG,4045.86,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-thinq-15l-inox,ativo,Bivolt,2024-03-04
4744,SKU-UTD-00045,Cafeteira Mondial Max Elétrica 30 Xícaras Grafite,Utilidades Domésticas,Mondial,177.04,https://www.lojaficticia.com.br/produto/cafeteira-mondial-max-eletrica-30-xicaras-grafite,ativo,Bivolt,2024-07-15
1385,SKU-CLI-00386,Purificador de Ar Samsung EcoBubble até 50m² Grafite,Climatização,Samsung,3965.07,https://www.lojaficticia.com.br/produto/purificador-de-ar-samsung-ecobubble-ate-50m2-grafite,ativo,Bivolt,2024-08-21
5164,SKU-UTD-00465,Grill Elétrico Mallory Maestro Churrasqueira Elétrica 1800W,Utilidades Domésticas,Mallory,370.94,https://www.lojaficticia.com.br/produto/grill-eletrico-mallory-maestro-churrasqueira-eletrica-1800w,ativo,110V,2024-01-06
5666,SKU-FER-00067,Parafusadeira Bosch GSB a Bateria 20V Prata,Ferramentas,Bosch,469.07,https://www.lojaficticia.com.br/produto/parafusadeira-bosch-gsb-a-bateria-20v-prata,ativo,220V,2024-03-21
5152,SKU-UTD-00453,Grill Elétrico Mallory Agio 1200W Cinza,Utilidades Domésticas,Mallory,253.49,https://www.lojaficticia.com.br/produto/grill-eletrico-mallory-agio-1200w-cinza,ativo,Bivolt,2024-06-02
2940,SKU-TVA-00141,"Smart TV Philco PTV 65"" 4K Grafite 220V","TV, Áudio e Vídeo",Philco,2186.4,"https://www.lojaficticia.com.br/produto/smart-tv-philco-ptv-65""-4k-grafite-220v",ativo,220V,2024-10-18
3431,SKU-ESP-00032,Churrasqueira Gallant Elite a Gás 4 Queimadores Inox,Esporte e Lazer,Gallant,774.68,https://www.lojaficticia.com.br/produto/churrasqueira-gallant-elite-a-gas-4-queimadores-inox,ativo,220V,2024-10-09
5363,SKU-ILU-00164,Fita LED Philips Walita 10m Smart Wi-Fi Inox,Iluminação,Philips,259.86,https://www.lojaficticia.com.br/produto/fita-led-philips-walita-10m-smart-wi-fi-inox,ativo,220V,2024-03-27
1395,SKU-CLI-00396,Climatizador de Ar Samsung Crystal 15L Branco,Climatização,Samsung,4768.07,https://www.lojaficticia.com.br/produto/climatizador-de-ar-samsung-crystal-15l-branco,ativo,110V,2024-09-10
5379,SKU-ILU-00180,Arandela Philips Hue Interna,Iluminação,Philips,303.34,https://www.lojaficticia.com.br/produto/arandela-philips-hue-interna,ativo,220V,2024-08-17
5008,SKU-UTD-00309,Grill Elétrico Arno Optimix 1200W Cinza,Utilidades Domésticas,Arno,499.44,https://www.lojaficticia.com.br/produto/grill-eletrico-arno-optimix-1200w-cinza,ativo,Bivolt,2024-09-18
3906,SKU-ESP-00507,"Cama Elástica Gallant Extreme 2,00m Inox Bivolt",Esporte e Lazer,Gallant,384.08,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-extreme-2,00m-inox-bivolt",ativo,Bivolt,2024-02-13
2567,SKU-ELE-00768,Máquina de Lavar Panasonic Econavi 8kg Inox 110V,Eletrodomésticos,Panasonic,829.18,https://www.lojaficticia.com.br/produto/maquina-de-lavar-panasonic-econavi-8kg-inox-110v,ativo,110V,2024-02-10
1890,SKU-ELE-00091,Freezer Vertical Brastemp Frost Free 142L Grafite,Eletrodomésticos,Brastemp,2183.91,https://www.lojaficticia.com.br/produto/freezer-vertical-brastemp-frost-free-142l-grafite,ativo,110V,2024-05-20
3392,SKU-TVA-00593,Projetor Multilaser Urban 4K 4000 Lumens,"TV, Áudio e Vídeo",Multilaser,444.53,https://www.lojaficticia.com.br/produto/projetor-multilaser-urban-4k-4000-lumens,ativo,220V,2024-06-20
3747,SKU-ESP-00348,Saco de Pancada Gallant Elite 100cm,Esporte e Lazer,Gallant,1118.55,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-elite-100cm,ativo,Bivolt,2024-05-20
1139,SKU-CLI-00140,Ventilador de Coluna LG ThinQ 50cm Grafite,Climatização,LG,2148.92,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-thinq-50cm-grafite,ativo,220V,2024-09-15
4453,SKU-MOV-00354,"Rack para TV Artely Cleo até 75"" com Painel",Móveis,Artely,1364.63,"https://www.lojaficticia.com.br/produto/rack-para-tv-artely-cleo-ate-75""-com-painel",ativo,220V,2024-11-23
5985,SKU-FER-00386,Lixadeira Orbital Starrett Professional 300W Preto,Ferramentas,Starrett,368.3,https://www.lojaficticia.com.br/produto/lixadeira-orbital-starrett-professional-300w-preto,ativo,220V,2024-03-06
2397,SKU-ELE-00598,Máquina de Lavar LG ThinQ 11kg Cinza,Eletrodomésticos,LG,2788.15,https://www.lojaficticia.com.br/produto/maquina-de-lavar-lg-thinq-11kg-cinza,ativo,220V,2024-01-02
5347,SKU-ILU-00148,Fita LED Philips Hue 10m Smart Wi-Fi Preto,Iluminação,Philips,73.46,https://www.lojaficticia.com.br/produto/fita-led-philips-hue-10m-smart-wi-fi-preto,ativo,Bivolt,2024-10-24
4319,SKU-MOV-00220,Escrivaninha Casatema Siena com Gavetas Preto,Móveis,Casatema,998.92,https://www.lojaficticia.com.br/produto/escrivaninha-casatema-siena-com-gavetas-preto,ativo,110V,2024-11-05
3252,SKU-TVA-00453,Home Theater TCL P735 5.1 500W Inox,"TV, Áudio e Vídeo",TCL,1373.8,https://www.lojaficticia.com.br/produto/home-theater-tcl-p735-5.1-500w-inox,ativo,110V,2024-08-19
1887,SKU-ELE-00088,Forno Elétrico Brastemp Frost Free 36L Preto,Eletrodomésticos,Brastemp,1381.61,https://www.lojaficticia.com.br/produto/forno-eletrico-brastemp-frost-free-36l-preto,ativo,Bivolt,2024-10-30
5202,SKU-ILU-00003,Luminária de Piso Taschibra Lumi LED Moderna Preto,Iluminação,Taschibra,198.43,https://www.lojaficticia.com.br/produto/luminaria-de-piso-taschibra-lumi-led-moderna-preto,ativo,Bivolt,2024-06-19
1067,SKU-CLI-00068,Desumidificador LG Dual Inverter 20L/dia Inox,Climatização,LG,4449.61,https://www.lojaficticia.com.br/produto/desumidificador-lg-dual-inverter-20l-dia-inox,ativo,110V,2024-08-26
1340,SKU-CLI-00341,Aquecedor Elétrico Samsung WindFree 1500W Preto,Climatização,Samsung,3953.96,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-samsung-windfree-1500w-preto,ativo,220V,2024-04-20
5418,SKU-ILU-00219,Plafon Avant LED LED 36W Sobrepor Inox,Iluminação,Avant,48.83,https://www.lojaficticia.com.br/produto/plafon-avant-led-led-36w-sobrepor-inox,ativo,110V,2024-04-16
1574,SKU-CLI-00575,Cortina de Ar Elgin Hi-Wall 150cm Inox,Climatização,Elgin,3209.07,https://www.lojaficticia.com.br/produto/cortina-de-ar-elgin-hi-wall-150cm-inox,ativo,Bivolt,2024-05-15
3978,SKU-ESP-00579,Kit Halteres Gallant Combat 30kg Prata,Esporte e Lazer,Gallant,292.0,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-combat-30kg-prata,ativo,220V,2024-09-08
5922,SKU-FER-00323,Furadeira de Impacto Stanley Essential 550W,Ferramentas,Stanley,89.16,https://www.lojaficticia.com.br/produto/furadeira-de-impacto-stanley-essential-550w,ativo,Bivolt,2024-11-25
2869,SKU-TVA-00070,Fone de Ouvido Philco PTV Bluetooth Over-Ear Branco,"TV, Áudio e Vídeo",Philco,1166.78,https://www.lojaficticia.com.br/produto/fone-de-ouvido-philco-ptv-bluetooth-over-ear-branco,ativo,Bivolt,2024-08-19
3993,SKU-ESP-00594,"Cama Elástica Gallant Force 3,10m com Rede de Proteção Branco v1",Esporte e Lazer,Gallant,932.3,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-force-3,10m-com-rede-de-protecao-branco-v1",ativo,Bivolt,2024-03-21
2116,SKU-ELE-00317,Fogão Electrolux Pure i9 Cooktop 5 Bocas Grafite,Eletrodomésticos,Electrolux,1176.06,https://www.lojaficticia.com.br/produto/fogao-electrolux-pure-i9-cooktop-5-bocas-grafite,ativo,110V,2024-06-03
5647,SKU-FER-00048,"Compressor de Ar Bosch GWS 1,5HP 20L Cinza",Ferramentas,Bosch,351.31,"https://www.lojaficticia.com.br/produto/compressor-de-ar-bosch-gws-1,5hp-20l-cinza",ativo,110V,2024-02-02
2533,SKU-ELE-00734,Lava e Seca Panasonic Econavi 11kg/7kg Prata,Eletrodomésticos,Panasonic,755.56,https://www.lojaficticia.com.br/produto/lava-e-seca-panasonic-econavi-11kg-7kg-prata,ativo,110V,2024-07-20
2919,SKU-TVA-00120,Fone de Ouvido Philco PH800 Bluetooth Over-Ear,"TV, Áudio e Vídeo",Philco,1562.73,https://www.lojaficticia.com.br/produto/fone-de-ouvido-philco-ph800-bluetooth-over-ear,ativo,110V,2024-11-06
1399,SKU-CLI-00400,Purificador de Ar Samsung EcoBubble até 30m² Inox,Climatização,Samsung,3008.45,https://www.lojaficticia.com.br/produto/purificador-de-ar-samsung-ecobubble-ate-30m2-inox,ativo,220V,2024-07-04
3697,SKU-ESP-00298,Piscina Inflável Gallant Combat 2000L Prata,Esporte e Lazer,Gallant,1483.83,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-combat-2000l-prata,ativo,220V,2024-09-15
5561,SKU-ILU-00362,Lustre Pendente Osram LED Star 3 Lâmpadas Grafite,Iluminação,Osram,38.16,https://www.lojaficticia.com.br/produto/lustre-pendente-osram-led-star-3-lampadas-grafite,ativo,220V,2024-04-21
1745,SKU-CLI-00746,Purificador de Ar Electrolux Premium Care até 30m² Branco,Climatização,Electrolux,1751.37,https://www.lojaficticia.com.br/produto/purificador-de-ar-electrolux-premium-care-ate-30m2-branco,ativo,220V,2024-08-30
3867,SKU-ESP-00468,Piscina Inflável Gallant Force 5000L Estrutural Grafite,Esporte e Lazer,Gallant,455.63,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-force-5000l-estrutural-grafite,ativo,220V,2024-09-06
4011,SKU-ESP-00612,"Cama Elástica Kikos FIT 3,10m com Rede de Proteção Inox",Esporte e Lazer,Kikos,1590.31,"https://www.lojaficticia.com.br/produto/cama-elastica-kikos-fit-3,10m-com-rede-de-protecao-inox",ativo,220V,2024-01-27
3776,SKU-ESP-00377,"Cama Elástica Gallant Force 3,10m com Rede de Proteção Branco Bivolt",Esporte e Lazer,Gallant,569.16,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-force-3,10m-com-rede-de-protecao-branco-bivolt",ativo,Bivolt,2024-04-01
1073,SKU-CLI-00074,Purificador de Ar LG NeoChef até 30m² Preto,Climatização,LG,2235.29,https://www.lojaficticia.com.br/produto/purificador-de-ar-lg-neochef-ate-30m2-preto,ativo,Bivolt,2024-07-12
3476,SKU-ESP-00077,Kit Halteres Gallant Combat 10kg Branco,Esporte e Lazer,Gallant,184.58,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-combat-10kg-branco,ativo,220V,2024-05-05
4712,SKU-UTD-00013,Processador de Alimentos Mondial Max 800W Prata,Utilidades Domésticas,Mondial,340.91,https://www.lojaficticia.com.br/produto/processador-de-alimentos-mondial-max-800w-prata,ativo,Bivolt,2024-01-03
5211,SKU-ILU-00012,Poste Solar Taschibra LED Jardim 60cm,Iluminação,Taschibra,47.73,https://www.lojaficticia.com.br/produto/poste-solar-taschibra-led-jardim-60cm,ativo,220V,2024-05-28
1048,SKU-CLI-00049,Aquecedor Elétrico LG Smart 1500W Inox,Climatização,LG,1841.52,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-lg-smart-1500w-inox,ativo,Bivolt,2024-10-26
2912,SKU-TVA-00113,Soundbar Philco Eco Inverter 300W com Subwoofer Prata,"TV, Áudio e Vídeo",Philco,1752.31,https://www.lojaficticia.com.br/produto/soundbar-philco-eco-inverter-300w-com-subwoofer-prata,ativo,110V,2024-08-05
1564,SKU-CLI-00565,Ar Condicionado Split Elgin Eco Inverter 30000 BTUs Frio Grafite,Climatização,Elgin,2413.23,https://www.lojaficticia.com.br/produto/ar-condicionado-split-elgin-eco-inverter-30000-btus-frio-grafite,ativo,220V,2024-05-02
5690,SKU-FER-00091,Lixadeira Orbital Bosch GSB 300W Preto,Ferramentas,Bosch,105.49,https://www.lojaficticia.com.br/produto/lixadeira-orbital-bosch-gsb-300w-preto,ativo,Bivolt,2024-01-16
4874,SKU-UTD-00175,Batedeira Britânia Mega 600W Profissional Grafite,Utilidades Domésticas,Britânia,323.59,https://www.lojaficticia.com.br/produto/batedeira-britania-mega-600w-profissional-grafite,ativo,110V,2024-09-12
2465,SKU-ELE-00666,Fogão Samsung Bespoke Cooktop 5 Bocas,Eletrodomésticos,Samsung,1008.34,https://www.lojaficticia.com.br/produto/fogao-samsung-bespoke-cooktop-5-bocas,ativo,Bivolt,2024-07-20
3457,SKU-ESP-00058,Esteira Elétrica Gallant Combat até 12km/h Inox,Esporte e Lazer,Gallant,947.51,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-combat-ate-12km-h-inox,ativo,220V,2024-02-29
3339,SKU-TVA-00540,Projetor Sony WH 4K 4000 Lumens,"TV, Áudio e Vídeo",Sony,3052.51,https://www.lojaficticia.com.br/produto/projetor-sony-wh-4k-4000-lumens,ativo,220V,2024-11-25
2445,SKU-ELE-00646,Freezer Horizontal Samsung Bespoke 414L Grafite,Eletrodomésticos,Samsung,1794.74,https://www.lojaficticia.com.br/produto/freezer-horizontal-samsung-bespoke-414l-grafite,ativo,Bivolt,2024-11-01
1903,SKU-ELE-00104,Lava e Seca Brastemp Ative! 11kg/7kg Inox,Eletrodomésticos,Brastemp,3088.28,https://www.lojaficticia.com.br/produto/lava-e-seca-brastemp-ative!-11kg-7kg-inox,ativo,Bivolt,2024-10-24
2576,SKU-ELE-00777,Aspirador de Pó Panasonic Econavi Robô Grafite,Eletrodomésticos,Panasonic,685.36,https://www.lojaficticia.com.br/produto/aspirador-de-po-panasonic-econavi-robo-grafite,ativo,220V,2024-05-25
5671,SKU-FER-00072,Serra Circular Bosch GWS de Bancada 1500W Branco,Ferramentas,Bosch,311.12,https://www.lojaficticia.com.br/produto/serra-circular-bosch-gws-de-bancada-1500w-branco,ativo,220V,2024-10-09
2023,SKU-ELE-00224,Forno Elétrico Electrolux UltimateCare 60L Prata,Eletrodomésticos,Electrolux,1528.56,https://www.lojaficticia.com.br/produto/forno-eletrico-electrolux-ultimatecare-60l-prata,ativo,110V,2024-01-30
1088,SKU-CLI-00089,Cortina de Ar LG Smart 90cm Grafite 220V,Climatização,LG,2933.41,https://www.lojaficticia.com.br/produto/cortina-de-ar-lg-smart-90cm-grafite-220v,ativo,220V,2024-02-11
5208,SKU-ILU-00009,Fita LED Taschibra Cristal 2m RGB Grafite,Iluminação,Taschibra,153.56,https://www.lojaficticia.com.br/produto/fita-led-taschibra-cristal-2m-rgb-grafite,ativo,Bivolt,2024-07-17
3437,SKU-ESP-00038,Mesa de Ping Pong Gallant Extreme Oficial 25mm Prata,Esporte e Lazer,Gallant,398.25,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-extreme-oficial-25mm-prata,ativo,110V,2024-01-16
2968,SKU-TVA-00169,Home Theater Samsung EcoBubble 5.1 500W,"TV, Áudio e Vídeo",Samsung,4490.27,https://www.lojaficticia.com.br/produto/home-theater-samsung-ecobubble-5.1-500w,ativo,220V,2024-03-18
4320,SKU-MOV-00221,"Rack para TV Casatema Siena até 65"" Prata",Móveis,Casatema,1501.97,"https://www.lojaficticia.com.br/produto/rack-para-tv-casatema-siena-ate-65""-prata",ativo,110V,2024-07-19
2227,SKU-ELE-00428,Lava-Louças Consul Multi Ar 14 Serviços Prata 110V,Eletrodomésticos,Consul,1675.06,https://www.lojaficticia.com.br/produto/lava-loucas-consul-multi-ar-14-servicos-prata-110v,ativo,110V,2024-11-23
2051,SKU-ELE-00252,Aspirador de Pó Electrolux Premium Care Vertical sem Fio Prata,Eletrodomésticos,Electrolux,2612.62,https://www.lojaficticia.com.br/produto/aspirador-de-po-electrolux-premium-care-vertical-sem-fio-prata,ativo,110V,2024-10-17
1019,SKU-CLI-00020,Climatizador de Ar LG NeoChef 10L Cinza,Climatização,LG,3801.73,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-neochef-10l-cinza,ativo,220V,2024-09-16
2126,SKU-ELE-00327,Aspirador de Pó Electrolux Essential 1200W Preto,Eletrodomésticos,Electrolux,1534.85,https://www.lojaficticia.com.br/produto/aspirador-de-po-electrolux-essential-1200w-preto,ativo,220V,2024-05-27
1253,SKU-CLI-00254,Ventilador de Torre LG NeoChef com Controle Remoto Grafite,Climatização,LG,3646.65,https://www.lojaficticia.com.br/produto/ventilador-de-torre-lg-neochef-com-controle-remoto-grafite,ativo,110V,2024-07-26
5048,SKU-UTD-00349,Processador de Alimentos Electrolux Premium Care 800W Branco,Utilidades Domésticas,Electrolux,355.75,https://www.lojaficticia.com.br/produto/processador-de-alimentos-electrolux-premium-care-800w-branco,ativo,Bivolt,2024-02-29
2407,SKU-ELE-00608,Lava e Seca Samsung Crystal 11kg/7kg Grafite,Eletrodomésticos,Samsung,3444.42,https://www.lojaficticia.com.br/produto/lava-e-seca-samsung-crystal-11kg-7kg-grafite,ativo,110V,2024-06-20
4148,SKU-MOV-00049,Cama Box Madesa Monaco King Inox,Móveis,Madesa,2457.56,https://www.lojaficticia.com.br/produto/cama-box-madesa-monaco-king-inox,ativo,Bivolt,2024-04-17
3147,SKU-TVA-00348,Caixa de Som Bluetooth LG NeoChef 20W Branco,"TV, Áudio e Vídeo",LG,3679.59,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-lg-neochef-20w-branco,ativo,110V,2024-02-21
2510,SKU-ELE-00711,Máquina de Lavar Panasonic Inverter 8kg Branco,Eletrodomésticos,Panasonic,447.86,https://www.lojaficticia.com.br/produto/maquina-de-lavar-panasonic-inverter-8kg-branco,ativo,110V,2024-07-07
3807,SKU-ESP-00408,Piscina Inflável Gallant Elite 5000L Estrutural Inox,Esporte e Lazer,Gallant,212.8,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-elite-5000l-estrutural-inox,ativo,220V,2024-08-02
1731,SKU-CLI-00732,Ar Condicionado Split Springer Midea 30000 BTUs Frio Grafite,Climatização,Springer,1873.07,https://www.lojaficticia.com.br/produto/ar-condicionado-split-springer-midea-30000-btus-frio-grafite,ativo,220V,2024-09-23
5051,SKU-UTD-00352,Ferro de Passar Electrolux UltimateCare Seco Grafite,Utilidades Domésticas,Electrolux,343.02,https://www.lojaficticia.com.br/produto/ferro-de-passar-electrolux-ultimatecare-seco-grafite,ativo,110V,2024-06-12
5300,SKU-ILU-00101,Spot de Embutir Philips Smart LED LED 18W,Iluminação,Philips,112.59,https://www.lojaficticia.com.br/produto/spot-de-embutir-philips-smart-led-led-18w,ativo,110V,2024-10-07
3241,SKU-TVA-00442,Soundbar TCL Semp 250W Prata,"TV, Áudio e Vídeo",TCL,2010.54,https://www.lojaficticia.com.br/produto/soundbar-tcl-semp-250w-prata,ativo,110V,2024-02-04
2154,SKU-ELE-00355,Aspirador de Pó Consul Facilite Vertical sem Fio Inox,Eletrodomésticos,Consul,789.07,https://www.lojaficticia.com.br/produto/aspirador-de-po-consul-facilite-vertical-sem-fio-inox,ativo,Bivolt,2024-09-06
